43;-1.000000e+00;-8.421053e-01;
44;-1.000000e+00;-8.421053e-01;
45;-1.000000e+00;-8.421053e-01;
46;-1.000000e+00;-8.421053e-01;
47;-1.000000e+00;-8.421053e-01;
48;-1.000000e+00;-8.421053e-01;
49;-1.000000e+00;-8.421053e-01;
50;-1.000000e+00;-8.421053e-01;
51;-1.000000e+00;-8.421053e-01;
52;-1.000000e+00;-8.421053e-01;
53;-1.000000e+00;-8.421053e-01;
54;-1.000000e+00;-8.421053e-01;
55;-1.000000e+00;-8.421053e-01;
56;-1.000000e+00;-8.421053e-01;
57;-1.000000e+00;-8.421053e-01;
58;-1.000000e+00;-8.421053e-01;
59;-1.000000e+00;-8.421053e-01;
60;-1.000000e+00;-8.421053e-01;
61;-1.000000e+00;-8.421053e-01;
62;-1.000000e+00;-8.421053e-01;
63;-1.000000e+00;-8.421053e-01;
64;-1.000000e+00;-8.421053e-01;
65;-1.000000e+00;-8.421053e-01;
66;-1.000000e+00;-8.421053e-01;
67;-1.000000e+00;-8.421053e-01;
68;-1.000000e+00;-8.421053e-01;
69;-1.000000e+00;-8.421053e-01;
70;-1.000000e+00;-8.421053e-01;
71;-1.000000e+00;-8.421053e-01;
72;-1.000000e+00;-8.421053e-01;
73;-1.000000e+00;-8.421053e-01;
74;-1.000000e+00;-8.421053e-01;
75;-1.000000e+00;-8.421053e-01;
76;-1.000000e+00;-8.421053e-01;
77;-1.000000e+00;-8.421053e-01;
78;-1.000000e+00;-8.421053e-01;
79;-1.000000e+00;-8.421053e-01;
80;-1.000000e+00;-8.421053e-01;
81;-1.000000e+00;-8.421053e-01;
82;-1.000000e+00;-8.421053e-01;
83;-1.000000e+00;-8.421053e-01;
84;-1.000000e+00;-8.421053e-01;
85;-1.000000e+00;-8.421053e-01;
86;-1.000000e+00;-8.421053e-01;
87;-1.000000e+00;-8.421053e-01;
88;-1.000000e+00;-8.421053e-01;
89;-1.000000e+00;-8.421053e-01;
90;-1.000000e+00;-8.421053e-01;
91;-1.000000e+00;-8.421053e-01;
92;-1.000000e+00;-8.421053e-01;
93;-1.000000e+00;-8.421053e-01;
94;-1.000000e+00;-8.421053e-01;
95;-1.000000e+00;-8.421053e-01;
96;-1.000000e+00;-8.421053e-01;
97;-1.000000e+00;-8.421053e-01;
98;-1.000000e+00;-8.421053e-01;
99;-1.000000e+00;-8.421053e-01;
100;-1.000000e+00;-8.421053e-01;
101;-1.000000e+00;-8.421053e-01;
102;-1.000000e+00;-8.421053e-01;
103;-1.000000e+00;-8.421053e-01;
104;-1.000000e+00;-8.421053e-01;
105;-1.000000e+00;-8.421053e-01;
106;-1.000000e+00;-8.421053e-01;
107;-1.000000e+00;-8.421053e-01;
108;-1.000000e+00;-8.421053e-01;
109;-1.000000e+00;-8.421053e-01;
110;-1.000000e+00;-8.421053e-01;
111;-1.000000e+00;-8.421053e-01;
112;-1.000000e+00;-8.421053e-01;
113;-1.000000e+00;-8.421053e-01;
114;-1.000000e+00;-8.421053e-01;
115;-1.000000e+00;-8.421053e-01;
116;-1.000000e+00;-8.421053e-01;
117;-1.000000e+00;-8.421053e-01;
118;-1.000000e+00;-8.421053e-01;
119;-1.000000e+00;-8.421053e-01;
120;-1.000000e+00;-8.421053e-01;
121;-1.000000e+00;-8.421053e-01;
122;-1.000000e+00;-8.421053e-01;
123;-1.000000e+00;-8.421053e-01;
124;-1.000000e+00;-8.421053e-01;
125;-1.000000e+00;-8.421053e-01;
126;-1.000000e+00;-8.421053e-01;
127;-1.000000e+00;-8.421053e-01;
128;-1.000000e+00;-8.421053e-01;
129;-1.000000e+00;-8.421053e-01;
130;-1.000000e+00;-8.421053e-01;
131;-1.000000e+00;-8.421053e-01;
132;-1.000000e+00;-8.421053e-01;
133;-1.000000e+00;-8.421053e-01;
134;-1.000000e+00;-8.421053e-01;
135;-1.000000e+00;-8.421053e-01;
136;-1.000000e+00;-8.421053e-01;
137;-1.000000e+00;-8.421053e-01;
138;-1.000000e+00;-8.421053e-01;
139;-1.000000e+00;-8.421053e-01;
140;-1.000000e+00;-8.421053e-01;
141;-1.000000e+00;-8.421053e-01;
142;-1.000000e+00;-8.421053e-01;
143;-1.000000e+00;-8.421053e-01;
144;-1.000000e+00;-8.421053e-01;
145;-1.000000e+00;-8.421053e-01;
146;-1.000000e+00;-8.421053e-01;
147;-1.000000e+00;-8.421053e-01;
148;-1.000000e+00;-8.421053e-01;
149;-1.000000e+00;-8.421053e-01;
150;-1.000000e+00;-8.421053e-01;
151;-1.000000e+00;-8.421053e-01;
152;-1.000000e+00;-8.421053e-01;
153;-1.000000e+00;-8.421053e-01;
154;-1.000000e+00;-8.421053e-01;
155;-1.000000e+00;-8.421053e-01;
156;-1.000000e+00;-8.421053e-01;
157;-1.000000e+00;-8.421053e-01;
158;-1.000000e+00;-8.421053e-01;
159;-1.000000e+00;-8.421053e-01;
160;-1.000000e+00;-8.421053e-01;
161;-1.000000e+00;-8.421053e-01;
162;-1.000000e+00;-8.421053e-01;
163;-1.000000e+00;-8.421053e-01;
164;-1.000000e+00;-8.421053e-01;
165;-1.000000e+00;-8.421053e-01;
166;-1.000000e+00;-8.421053e-01;
167;-1.000000e+00;-8.421053e-01;
168;-1.000000e+00;-8.421053e-01;
169;-1.000000e+00;-8.421053e-01;
170;-1.000000e+00;-8.421053e-01;
171;-1.000000e+00;-8.421053e-01;
172;-1.000000e+00;-8.421053e-01;
173;-1.000000e+00;-8.421053e-01;
174;-1.000000e+00;-8.421053e-01;
175;-1.000000e+00;-8.421053e-01;
176;-1.000000e+00;-8.421053e-01;
177;-1.000000e+00;-8.421053e-01;
178;-1.000000e+00;-8.421053e-01;
179;-1.000000e+00;-8.421053e-01;
180;-1.000000e+00;-8.421053e-01;
181;-1.000000e+00;-8.421053e-01;
182;-1.000000e+00;-8.421053e-01;
183;-1.000000e+00;-8.421053e-01;
184;-1.000000e+00;-8.421053e-01;
185;-1.000000e+00;-8.421053e-01;
186;-1.000000e+00;-8.421053e-01;
187;-1.000000e+00;-8.421053e-01;
188;-1.000000e+00;-8.421053e-01;
189;-1.000000e+00;-8.421053e-01;
190;-1.000000e+00;-8.421053e-01;
191;-1.000000e+00;-8.421053e-01;
192;-1.000000e+00;-8.421053e-01;
193;-1.000000e+00;-8.421053e-01;
194;-1.000000e+00;-8.421053e-01;
195;-1.000000e+00;-8.421053e-01;
196;-1.000000e+00;-8.421053e-01;
197;-1.000000e+00;-8.421053e-01;
198;-1.000000e+00;-8.421053e-01;
199;-1.000000e+00;-8.421053e-01;
200;-1.000000e+00;-8.421053e-01;
201;-1.000000e+00;-8.421053e-01;
202;-1.000000e+00;-8.421053e-01;
203;-1.000000e+00;-8.421053e-01;
204;-1.000000e+00;-8.421053e-01;
205;-1.000000e+00;-8.421053e-01;
206;-1.000000e+00;-8.421053e-01;
207;-1.000000e+00;-8.421053e-01;
208;-1.000000e+00;-8.421053e-01;
209;-1.000000e+00;-8.421053e-01;
210;-1.000000e+00;-8.421053e-01;
211;-1.000000e+00;-8.421053e-01;
212;-1.000000e+00;-8.421053e-01;
213;-1.000000e+00;-8.421053e-01;
214;-1.000000e+00;-8.421053e-01;
215;-1.000000e+00;-8.421053e-01;
216;-8.421053e-01;-8.947368e-01;
216;-1.000000e+00;-8.421053e-01;
217;-1.000000e+00;-8.421053e-01;
217;-8.421053e-01;-8.947368e-01;
218;-8.421053e-01;-8.947368e-01;
218;-1.000000e+00;-8.421053e-01;
219;-1.000000e+00;-8.421053e-01;
219;-8.421053e-01;-8.947368e-01;
220;-8.421053e-01;-8.947368e-01;
220;-1.000000e+00;-8.421053e-01;
221;-1.000000e+00;-8.421053e-01;
221;-8.421053e-01;-8.947368e-01;
222;-8.421053e-01;-8.947368e-01;
222;-1.000000e+00;-8.421053e-01;
223;-1.000000e+00;-8.421053e-01;
223;-8.421053e-01;-8.947368e-01;
224;-8.421053e-01;-8.947368e-01;
224;-1.000000e+00;-8.421053e-01;
225;-1.000000e+00;-8.421053e-01;
225;-8.421053e-01;-8.947368e-01;
226;-8.421053e-01;-8.947368e-01;
226;-1.000000e+00;-8.421053e-01;
227;-1.000000e+00;-8.421053e-01;
227;-8.421053e-01;-8.947368e-01;
228;-8.421053e-01;-8.947368e-01;
228;-1.000000e+00;-8.421053e-01;
229;-1.000000e+00;-8.421053e-01;
229;-8.421053e-01;-8.947368e-01;
230;-8.421053e-01;-8.947368e-01;
230;-1.000000e+00;-8.421053e-01;
231;-1.000000e+00;-8.421053e-01;
231;-8.421053e-01;-8.947368e-01;
232;-8.421053e-01;-8.947368e-01;
232;-1.000000e+00;-8.421053e-01;
233;-1.000000e+00;-8.421053e-01;
233;-8.421053e-01;-8.947368e-01;
234;-8.421053e-01;-8.947368e-01;
234;-1.000000e+00;-8.421053e-01;
235;-1.000000e+00;-8.421053e-01;
235;-8.421053e-01;-8.947368e-01;
236;-8.421053e-01;-8.947368e-01;
236;-1.000000e+00;-8.421053e-01;
237;-1.000000e+00;-8.421053e-01;
237;-8.421053e-01;-8.947368e-01;
238;-8.421053e-01;-8.947368e-01;
238;-1.000000e+00;-8.421053e-01;
239;-1.000000e+00;-8.421053e-01;
239;-8.421053e-01;-8.947368e-01;
240;-8.421053e-01;-8.947368e-01;
240;-1.000000e+00;-8.421053e-01;
241;-1.000000e+00;-8.421053e-01;
241;-8.421053e-01;-8.947368e-01;
242;-8.421053e-01;-8.947368e-01;
242;-1.000000e+00;-8.421053e-01;
243;-1.000000e+00;-8.421053e-01;
243;-8.421053e-01;-8.947368e-01;
244;-8.421053e-01;-8.947368e-01;
244;-1.000000e+00;-8.421053e-01;
245;-1.000000e+00;-8.421053e-01;
245;-8.421053e-01;-8.947368e-01;
246;-8.421053e-01;-8.947368e-01;
246;-1.000000e+00;-8.421053e-01;
247;-1.000000e+00;-8.421053e-01;
247;-8.421053e-01;-8.947368e-01;
248;-8.421053e-01;-8.947368e-01;
248;-1.000000e+00;-8.421053e-01;
249;-1.000000e+00;-8.421053e-01;
249;-8.421053e-01;-8.947368e-01;
250;-8.421053e-01;-8.947368e-01;
250;-1.000000e+00;-8.421053e-01;
251;-1.000000e+00;-8.421053e-01;
251;-8.421053e-01;-8.947368e-01;
252;-8.421053e-01;-8.947368e-01;
252;-1.000000e+00;-8.421053e-01;
253;-1.000000e+00;-8.421053e-01;
253;-8.421053e-01;-8.947368e-01;
254;-8.421053e-01;-8.947368e-01;
254;-1.000000e+00;-8.421053e-01;
255;-1.000000e+00;-8.421053e-01;
255;-8.421053e-01;-8.947368e-01;
256;-8.421053e-01;-8.947368e-01;
256;-1.000000e+00;-8.421053e-01;
257;-1.000000e+00;-8.421053e-01;
257;-8.421053e-01;-8.947368e-01;
258;-8.421053e-01;-8.947368e-01;
258;-1.000000e+00;-8.421053e-01;
259;-1.000000e+00;-8.421053e-01;
259;-8.421053e-01;-8.947368e-01;
260;-8.421053e-01;-8.947368e-01;
260;-1.000000e+00;-8.421053e-01;
261;-1.000000e+00;-8.421053e-01;
261;-8.421053e-01;-8.947368e-01;
262;-8.421053e-01;-8.947368e-01;
262;-1.000000e+00;-8.421053e-01;
263;-1.000000e+00;-8.421053e-01;
263;-8.421053e-01;-8.947368e-01;
264;-8.421053e-01;-8.947368e-01;
264;-1.000000e+00;-8.421053e-01;
265;-1.000000e+00;-8.421053e-01;
265;-8.421053e-01;-8.947368e-01;
266;-8.421053e-01;-8.947368e-01;
266;-1.000000e+00;-8.421053e-01;
267;-1.000000e+00;-8.421053e-01;
267;-8.421053e-01;-8.947368e-01;
268;-8.421053e-01;-8.947368e-01;
268;-1.000000e+00;-8.421053e-01;
269;-1.000000e+00;-8.421053e-01;
269;-8.421053e-01;-8.947368e-01;
270;-8.421053e-01;-8.947368e-01;
270;-1.000000e+00;-8.421053e-01;
271;-1.000000e+00;-8.421053e-01;
271;-8.421053e-01;-8.947368e-01;
272;-8.421053e-01;-8.947368e-01;
272;-1.000000e+00;-8.421053e-01;
273;-1.000000e+00;-8.421053e-01;
273;-8.421053e-01;-8.947368e-01;
274;-8.421053e-01;-8.947368e-01;
274;-1.000000e+00;-8.421053e-01;
275;-1.000000e+00;-8.421053e-01;
275;-8.421053e-01;-8.947368e-01;
276;-8.421053e-01;-8.947368e-01;
276;-1.000000e+00;-8.421053e-01;
277;-1.000000e+00;-8.421053e-01;
277;-8.421053e-01;-8.947368e-01;
278;-8.421053e-01;-8.947368e-01;
278;-1.000000e+00;-8.421053e-01;
279;-1.000000e+00;-8.421053e-01;
279;-8.421053e-01;-8.947368e-01;
280;-8.421053e-01;-8.947368e-01;
280;-1.000000e+00;-8.421053e-01;
281;-1.000000e+00;-8.421053e-01;
281;-8.421053e-01;-8.947368e-01;
282;-8.421053e-01;-8.947368e-01;
282;-1.000000e+00;-8.421053e-01;
283;-1.000000e+00;-8.421053e-01;
283;-8.421053e-01;-8.947368e-01;
284;-8.421053e-01;-8.947368e-01;
284;-1.000000e+00;-8.421053e-01;
285;-1.000000e+00;-8.421053e-01;
285;-8.421053e-01;-8.947368e-01;
286;-8.421053e-01;-8.947368e-01;
286;-1.000000e+00;-8.421053e-01;
287;-1.000000e+00;-8.421053e-01;
287;-8.421053e-01;-8.947368e-01;
288;-8.421053e-01;-8.947368e-01;
288;-1.000000e+00;-8.421053e-01;
289;-1.000000e+00;-8.421053e-01;
289;-8.421053e-01;-8.947368e-01;
290;-8.421053e-01;-8.947368e-01;
290;-1.000000e+00;-8.421053e-01;
291;-1.000000e+00;-8.421053e-01;
291;-8.421053e-01;-8.947368e-01;
292;-8.421053e-01;-8.947368e-01;
292;-1.000000e+00;-8.421053e-01;
293;-1.000000e+00;-8.421053e-01;
293;-8.421053e-01;-8.947368e-01;
294;-8.421053e-01;-8.947368e-01;
294;-1.000000e+00;-8.421053e-01;
295;-1.000000e+00;-8.421053e-01;
295;-8.421053e-01;-8.947368e-01;
296;-8.421053e-01;-8.947368e-01;
296;-1.000000e+00;-8.421053e-01;
297;-1.000000e+00;-8.421053e-01;
297;-8.421053e-01;-8.947368e-01;
298;-8.421053e-01;-8.947368e-01;
298;-1.000000e+00;-8.421053e-01;
299;-1.000000e+00;-8.421053e-01;
299;-8.421053e-01;-8.947368e-01;
300;-8.421053e-01;-8.947368e-01;
300;-1.000000e+00;-8.421053e-01;
301;-1.000000e+00;-8.421053e-01;
301;-8.421053e-01;-8.947368e-01;
302;-8.421053e-01;-8.947368e-01;
302;-1.000000e+00;-8.421053e-01;
303;-1.000000e+00;-8.421053e-01;
303;-8.421053e-01;-8.947368e-01;
304;-8.421053e-01;-8.947368e-01;
304;-1.000000e+00;-8.421053e-01;
305;-1.000000e+00;-8.421053e-01;
305;-8.421053e-01;-8.947368e-01;
306;-8.421053e-01;-8.947368e-01;
306;-1.000000e+00;-8.421053e-01;
307;-1.000000e+00;-8.421053e-01;
307;-8.421053e-01;-8.947368e-01;
308;-8.421053e-01;-8.947368e-01;
308;-1.000000e+00;-8.421053e-01;
309;-1.000000e+00;-8.421053e-01;
309;-8.421053e-01;-8.947368e-01;
310;-1.000000e+00;-8.421053e-01;
310;-8.421053e-01;-8.947368e-01;
310;-1.000000e+00;-8.421053e-01;
311;-1.000000e+00;-8.421053e-01;
311;-8.421053e-01;-8.947368e-01;
311;-1.000000e+00;-8.421053e-01;
312;-1.000000e+00;-8.421053e-01;
312;-8.421053e-01;-8.947368e-01;
312;-1.000000e+00;-8.421053e-01;
313;-1.000000e+00;-8.421053e-01;
313;-8.421053e-01;-8.947368e-01;
313;-1.000000e+00;-8.421053e-01;
314;-1.000000e+00;-8.421053e-01;
314;-8.421053e-01;-8.947368e-01;
314;-1.000000e+00;-8.421053e-01;
315;-1.000000e+00;-8.421053e-01;
315;-8.421053e-01;-8.947368e-01;
315;-1.000000e+00;-8.421053e-01;
316;-1.000000e+00;-8.421053e-01;
316;-8.421053e-01;-8.947368e-01;
316;-1.000000e+00;-8.421053e-01;
317;-1.000000e+00;-8.421053e-01;
317;-8.421053e-01;-8.947368e-01;
317;-1.000000e+00;-8.421053e-01;
318;-1.000000e+00;-8.421053e-01;
318;-8.421053e-01;-8.947368e-01;
318;-1.000000e+00;-8.421053e-01;
319;-1.000000e+00;-8.421053e-01;
319;-8.421053e-01;-8.947368e-01;
319;-1.000000e+00;-8.421053e-01;
320;-1.000000e+00;-8.421053e-01;
320;-8.421053e-01;-8.947368e-01;
320;-1.000000e+00;-8.421053e-01;
321;-1.000000e+00;-8.421053e-01;
321;-8.421053e-01;-8.947368e-01;
321;-1.000000e+00;-8.421053e-01;
322;-1.000000e+00;-8.421053e-01;
322;-8.421053e-01;-8.947368e-01;
322;-1.000000e+00;-8.421053e-01;
323;-1.000000e+00;-8.421053e-01;
323;-8.421053e-01;-8.947368e-01;
323;-1.000000e+00;-8.421053e-01;
324;-1.000000e+00;-8.421053e-01;
324;-8.421053e-01;-8.947368e-01;
324;-1.000000e+00;-8.421053e-01;
325;-1.000000e+00;-8.421053e-01;
325;-8.421053e-01;-8.947368e-01;
325;-1.000000e+00;-8.421053e-01;
326;-1.000000e+00;-8.421053e-01;
326;-8.421053e-01;-8.947368e-01;
326;-1.000000e+00;-8.421053e-01;
327;-1.000000e+00;-8.421053e-01;
327;-8.421053e-01;-8.947368e-01;
327;-1.000000e+00;-8.421053e-01;
328;-1.000000e+00;-8.421053e-01;
328;-8.421053e-01;-8.947368e-01;
328;-1.000000e+00;-8.421053e-01;
329;-1.000000e+00;-8.421053e-01;
329;-8.421053e-01;-8.947368e-01;
329;-1.000000e+00;-8.421053e-01;
330;-1.000000e+00;-8.421053e-01;
330;-8.421053e-01;-8.947368e-01;
330;-1.000000e+00;-8.421053e-01;
331;-1.000000e+00;-8.421053e-01;
331;-8.421053e-01;-8.947368e-01;
331;-1.000000e+00;-8.421053e-01;
332;-1.000000e+00;-8.421053e-01;
332;-8.421053e-01;-8.947368e-01;
332;-1.000000e+00;-8.421053e-01;
333;-1.000000e+00;-8.421053e-01;
333;-8.421053e-01;-8.947368e-01;
333;-1.000000e+00;-8.421053e-01;
334;-1.000000e+00;-8.421053e-01;
334;-8.421053e-01;-8.947368e-01;
334;-1.000000e+00;-8.421053e-01;
335;-1.000000e+00;-8.421053e-01;
335;-8.421053e-01;-8.947368e-01;
335;-1.000000e+00;-8.421053e-01;
336;-1.000000e+00;-8.421053e-01;
336;-8.421053e-01;-8.947368e-01;
336;-1.000000e+00;-8.421053e-01;
337;-1.000000e+00;-8.421053e-01;
337;-8.421053e-01;-8.947368e-01;
337;-1.000000e+00;-8.421053e-01;
338;-1.000000e+00;-8.421053e-01;
338;-8.421053e-01;-8.947368e-01;
338;-1.000000e+00;-8.421053e-01;
339;-1.000000e+00;-8.421053e-01;
339;-8.421053e-01;-8.947368e-01;
339;-1.000000e+00;-8.421053e-01;
340;-1.000000e+00;-8.421053e-01;
340;-8.421053e-01;-8.947368e-01;
340;-1.000000e+00;-8.421053e-01;
341;-1.000000e+00;-8.421053e-01;
341;-8.421053e-01;-8.947368e-01;
341;-1.000000e+00;-8.421053e-01;
342;-1.000000e+00;-8.421053e-01;
342;-8.421053e-01;-8.947368e-01;
342;-1.000000e+00;-8.421053e-01;
343;-1.000000e+00;-8.421053e-01;
343;-8.421053e-01;-8.947368e-01;
343;-1.000000e+00;-8.421053e-01;
344;-1.000000e+00;-8.421053e-01;
344;-8.421053e-01;-8.947368e-01;
344;-1.000000e+00;-8.421053e-01;
345;-1.000000e+00;-8.421053e-01;
345;-8.421053e-01;-8.947368e-01;
345;-1.000000e+00;-8.421053e-01;
346;-1.000000e+00;-8.421053e-01;
346;-8.421053e-01;-8.947368e-01;
346;-1.000000e+00;-8.421053e-01;
347;-1.000000e+00;-8.421053e-01;
347;-8.421053e-01;-8.947368e-01;
347;-1.000000e+00;-8.421053e-01;
348;-1.000000e+00;-8.421053e-01;
348;-8.421053e-01;-8.947368e-01;
348;-1.000000e+00;-8.421053e-01;
349;-1.000000e+00;-8.421053e-01;
349;-8.421053e-01;-8.947368e-01;
349;-1.000000e+00;-8.421053e-01;
350;-1.000000e+00;-8.421053e-01;
350;-8.421053e-01;-8.947368e-01;
350;-1.000000e+00;-8.421053e-01;
351;-1.000000e+00;-8.421053e-01;
351;-8.421053e-01;-8.947368e-01;
351;-1.000000e+00;-8.421053e-01;
352;-1.000000e+00;-8.421053e-01;
352;-8.421053e-01;-8.947368e-01;
352;-1.000000e+00;-8.421053e-01;
353;-1.000000e+00;-8.421053e-01;
353;-8.421053e-01;-8.947368e-01;
353;-1.000000e+00;-8.421053e-01;
354;-1.000000e+00;-8.421053e-01;
354;-8.421053e-01;-8.947368e-01;
354;-1.000000e+00;-8.421053e-01;
355;-1.000000e+00;-8.421053e-01;
355;-8.421053e-01;-8.947368e-01;
355;-1.000000e+00;-8.421053e-01;
356;-1.000000e+00;-8.421053e-01;
356;-8.421053e-01;-8.947368e-01;
356;-1.000000e+00;-8.421053e-01;
357;-1.000000e+00;-8.421053e-01;
357;-8.421053e-01;-8.947368e-01;
357;-1.000000e+00;-8.421053e-01;
358;-1.000000e+00;-8.421053e-01;
358;-8.421053e-01;-8.947368e-01;
358;-1.000000e+00;-8.421053e-01;
359;-1.000000e+00;-8.421053e-01;
359;-8.421053e-01;-8.947368e-01;
359;-1.000000e+00;-8.421053e-01;
360;-1.000000e+00;-8.421053e-01;
360;-8.421053e-01;-8.947368e-01;
360;-1.000000e+00;-8.421053e-01;
361;-1.000000e+00;-8.421053e-01;
361;-8.421053e-01;-8.947368e-01;
361;-1.000000e+00;-8.421053e-01;
362;-1.000000e+00;-8.421053e-01;
362;-8.421053e-01;-8.947368e-01;
362;-1.000000e+00;-8.421053e-01;
363;-1.000000e+00;-8.421053e-01;
363;-8.421053e-01;-8.947368e-01;
363;-1.000000e+00;-8.421053e-01;
364;-1.000000e+00;-8.421053e-01;
364;-8.421053e-01;-8.947368e-01;
364;-1.000000e+00;-8.421053e-01;
365;-1.000000e+00;-8.421053e-01;
365;-8.421053e-01;-8.947368e-01;
365;-1.000000e+00;-8.421053e-01;
366;-1.000000e+00;-8.421053e-01;
366;-8.421053e-01;-8.947368e-01;
366;-1.000000e+00;-8.421053e-01;
367;-1.000000e+00;-8.421053e-01;
367;-8.421053e-01;-8.947368e-01;
367;-1.000000e+00;-8.421053e-01;
368;-1.000000e+00;-8.421053e-01;
368;-8.421053e-01;-8.947368e-01;
368;-1.000000e+00;-8.421053e-01;
369;-1.000000e+00;-8.421053e-01;
369;-8.421053e-01;-8.947368e-01;
369;-1.000000e+00;-8.421053e-01;
370;-1.000000e+00;-8.421053e-01;
370;-8.421053e-01;-8.947368e-01;
370;-1.000000e+00;-8.421053e-01;
371;-1.000000e+00;-8.421053e-01;
371;-8.421053e-01;-8.947368e-01;
371;-1.000000e+00;-8.421053e-01;
372;-1.000000e+00;-8.421053e-01;
372;-8.421053e-01;-8.947368e-01;
372;-1.000000e+00;-8.421053e-01;
373;-1.000000e+00;-8.421053e-01;
373;-8.421053e-01;-8.947368e-01;
373;-1.000000e+00;-8.421053e-01;
374;-1.000000e+00;-8.421053e-01;
374;-8.421053e-01;-8.947368e-01;
374;-1.000000e+00;-8.421053e-01;
375;-1.000000e+00;-8.421053e-01;
375;-8.421053e-01;-8.947368e-01;
375;-1.000000e+00;-8.421053e-01;
376;-1.000000e+00;-8.421053e-01;
376;-8.421053e-01;-8.947368e-01;
376;-1.000000e+00;-8.421053e-01;
377;-1.000000e+00;-8.421053e-01;
377;-8.421053e-01;-8.947368e-01;
377;-1.000000e+00;-8.421053e-01;
378;-1.000000e+00;-8.421053e-01;
378;-8.421053e-01;-8.947368e-01;
378;-1.000000e+00;-8.421053e-01;
379;-1.000000e+00;-8.421053e-01;
379;-8.421053e-01;-8.947368e-01;
379;-1.000000e+00;-8.421053e-01;
380;-1.000000e+00;-8.421053e-01;
380;-8.421053e-01;-8.947368e-01;
380;-1.000000e+00;-8.421053e-01;
381;-1.000000e+00;-8.421053e-01;
381;-8.421053e-01;-8.947368e-01;
381;-1.000000e+00;-8.421053e-01;
382;-1.000000e+00;-8.421053e-01;
382;-8.421053e-01;-8.947368e-01;
382;-1.000000e+00;-8.421053e-01;
383;-1.000000e+00;-8.421053e-01;
383;-8.421053e-01;-8.947368e-01;
383;-1.000000e+00;-8.421053e-01;
384;-1.000000e+00;-8.421053e-01;
384;-8.421053e-01;-8.947368e-01;
384;-1.000000e+00;-8.421053e-01;
385;-1.000000e+00;-8.421053e-01;
385;-8.421053e-01;-8.947368e-01;
385;-1.000000e+00;-8.421053e-01;
386;-1.000000e+00;-8.421053e-01;
386;-8.421053e-01;-8.947368e-01;
386;-1.000000e+00;-8.421053e-01;
387;-9.473684e-01;-8.947368e-01;
387;-1.000000e+00;-8.421053e-01;
387;-1.000000e+00;-8.421053e-01;
388;-1.000000e+00;-8.421053e-01;
388;-1.000000e+00;-8.421053e-01;
388;-9.473684e-01;-8.947368e-01;
389;-9.473684e-01;-8.947368e-01;
389;-1.000000e+00;-8.421053e-01;
389;-1.000000e+00;-8.421053e-01;
390;-1.000000e+00;-8.421053e-01;
